Domaine,Zone,Élément,Produit,Année,Valeur
"Bilans Alimentaires (2010-)","Uruguay","Aliments pour animaux","Avoine","2017","29"
"Bilans Alimentaires (2010-)","Uruguay","Semences","Avoine","2017","2"
"Bilans Alimentaires (2010-)","Uruguay","Pertes","Avoine","2017","2"
"Bilans Alimentaires (2010-)","Uruguay","Résidus","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Nourriture","Avoine","2017","1"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité alimentaire en quantité (kg/personne/an)","Avoine","2017","0.28"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité alimentaire (Kcal/personne/jour)","Avoine","2017","1"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité de protéines en quantité (g/personne/jour)","Avoine","2017","0.05"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité de matière grasse en quantité (g/personne/jour)","Avoine","2017","0.02"
"Bilans Alimentaires (2010-)","Uruguay","Importations - Quantité","Millet et produits","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Variation de stock","Millet et produits","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Exportations - Quantité","Millet et produits","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité intérieure","Millet et produits","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Aliments pour animaux","Millet et produits","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Résidus","Millet et produits","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Production","Sorgho et produits","2017","214"
"Bilans Alimentaires (2010-)","Uruguay","Importations - Quantité","Sorgho et produits","2017","1"
"Bilans Alimentaires (2010-)","Uruguay","Variation de stock","Sorgho et produits","2017","-15"
"Bilans Alimentaires (2010-)","Uruguay","Exportations - Quantité","Sorgho et produits","2017","3"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité intérieure","Sorgho et produits","2017","227"
"Bilans Alimentaires (2010-)","Uruguay","Aliments pour animaux","Sorgho et produits","2017","215"
"Bilans Alimentaires (2010-)","Uruguay","Semences","Sorgho et produits","2017","3"
"Bilans Alimentaires (2010-)","Uruguay","Pertes","Sorgho et produits","2017","10"
"Bilans Alimentaires (2010-)","Uruguay","Résidus","Sorgho et produits","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Production","Céréales, Autres","2017","4"
"Bilans Alimentaires (2010-)","Uruguay","Importations - Quantité","Céréales, Autres","2017","17"
"Bilans Alimentaires (2010-)","Uruguay","Variation de stock","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Exportations - Quantité","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité intérieure","Céréales, Autres","2017","21"
"Bilans Alimentaires (2010-)","Uruguay","Aliments pour animaux","Céréales, Autres","2017","16"
"Bilans Alimentaires (2010-)","Uruguay","Semences","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Pertes","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Résidus","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Uruguay","Nourriture","Céréales, Autres","2017","4"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité alimentaire en quantité (kg/personne/an)","Céréales, Autres","2017","1.1"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité alimentaire (Kcal/personne/jour)","Céréales, Autres","2017","11"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité de protéines en quantité (g/personne/jour)","Céréales, Autres","2017","0.3"
"Bilans Alimentaires (2010-)","Uruguay","Disponibilité de matière grasse en quantité (g/personne/jour)","Céréales, Autres","2017","0.04"
"Bilans Alimentaires (2010-)","Vanuatu","Importations - Quantité","Blé et produits","2017","15"
"Bilans Alimentaires (2010-)","Vanuatu","Variation de stock","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Exportations - Quantité","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité intérieure","Blé et produits","2017","14"
"Bilans Alimentaires (2010-)","Vanuatu","Aliments pour animaux","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Autres utilisations (non alimentaire)","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Alimentation pour touristes","Blé et produits","2017","2"
"Bilans Alimentaires (2010-)","Vanuatu","Résidus","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Nourriture","Blé et produits","2017","12"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire en quantité (kg/personne/an)","Blé et produits","2017","41.59"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire (Kcal/personne/jour)","Blé et produits","2017","420"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Blé et produits","2017","10.8"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de matière grasse en quantité (g/personne/jour)","Blé et produits","2017","7.16"
"Bilans Alimentaires (2010-)","Vanuatu","Importations - Quantité","Riz et produits","2017","17"
"Bilans Alimentaires (2010-)","Vanuatu","Variation de stock","Riz et produits","2017","4"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité intérieure","Riz et produits","2017","13"
"Bilans Alimentaires (2010-)","Vanuatu","Aliments pour animaux","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Autres utilisations (non alimentaire)","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Alimentation pour touristes","Riz et produits","2017","1"
"Bilans Alimentaires (2010-)","Vanuatu","Résidus","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Nourriture","Riz et produits","2017","12"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire en quantité (kg/personne/an)","Riz et produits","2017","41.85"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire (Kcal/personne/jour)","Riz et produits","2017","419"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Riz et produits","2017","7.39"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de matière grasse en quantité (g/personne/jour)","Riz et produits","2017","0.9"
"Bilans Alimentaires (2010-)","Vanuatu","Importations - Quantité","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Variation de stock","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité intérieure","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Alimentation pour touristes","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Résidus","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Nourriture","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire en quantité (kg/personne/an)","Orge et produits","2017","0.87"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire (Kcal/personne/jour)","Orge et produits","2017","9"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Orge et produits","2017","0.31"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de matière grasse en quantité (g/personne/jour)","Orge et produits","2017","0.05"
"Bilans Alimentaires (2010-)","Vanuatu","Production","Maïs et produits","2017","1"
"Bilans Alimentaires (2010-)","Vanuatu","Importations - Quantité","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Variation de stock","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité intérieure","Maïs et produits","2017","1"
"Bilans Alimentaires (2010-)","Vanuatu","Aliments pour animaux","Maïs et produits","2017","1"
"Bilans Alimentaires (2010-)","Vanuatu","Semences","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Pertes","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Autres utilisations (non alimentaire)","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Alimentation pour touristes","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Résidus","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Nourriture","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire en quantité (kg/personne/an)","Maïs et produits","2017","0.14"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire (Kcal/personne/jour)","Maïs et produits","2017","1"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Maïs et produits","2017","0.03"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de matière grasse en quantité (g/personne/jour)","Maïs et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Importations - Quantité","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité intérieure","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Alimentation pour touristes","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Résidus","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Nourriture","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire en quantité (kg/personne/an)","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire (Kcal/personne/jour)","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de matière grasse en quantité (g/personne/jour)","Avoine","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Importations - Quantité","Sorgho et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Variation de stock","Sorgho et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité intérieure","Sorgho et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Résidus","Sorgho et produits","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Importations - Quantité","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Variation de stock","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité intérieure","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Aliments pour animaux","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Alimentation pour touristes","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Résidus","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Nourriture","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire en quantité (kg/personne/an)","Céréales, Autres","2017","0.05"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité alimentaire (Kcal/personne/jour)","Céréales, Autres","2017","1"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Céréales, Autres","2017","0.01"
"Bilans Alimentaires (2010-)","Vanuatu","Disponibilité de matière grasse en quantité (g/personne/jour)","Céréales, Autres","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Production","Blé et produits","2017","1"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Importations - Quantité","Blé et produits","2017","1840"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Variation de stock","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Exportations - Quantité","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité intérieure","Blé et produits","2017","1840"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Aliments pour animaux","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Semences","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Pertes","Blé et produits","2017","45"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Traitement","Blé et produits","2017","153"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Autres utilisations (non alimentaire)","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Résidus","Blé et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Nourriture","Blé et produits","2017","1643"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité alimentaire en quantité (kg/personne/an)","Blé et produits","2017","55.88"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité alimentaire (Kcal/personne/jour)","Blé et produits","2017","414"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité de protéines en quantité (g/personne/jour)","Blé et produits","2017","13.6"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité de matière grasse en quantité (g/personne/jour)","Blé et produits","2017","1.48"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Production","Riz et produits","2017","589"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Importations - Quantité","Riz et produits","2017","730"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Variation de stock","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Exportations - Quantité","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité intérieure","Riz et produits","2017","1319"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Aliments pour animaux","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Semences","Riz et produits","2017","16"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Pertes","Riz et produits","2017","29"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Traitement","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Autres utilisations (non alimentaire)","Riz et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Résidus","Riz et produits","2017","238"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Nourriture","Riz et produits","2017","1036"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité alimentaire en quantité (kg/personne/an)","Riz et produits","2017","35.24"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité alimentaire (Kcal/personne/jour)","Riz et produits","2017","225"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité de protéines en quantité (g/personne/jour)","Riz et produits","2017","4.45"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Disponibilité de matière grasse en quantité (g/personne/jour)","Riz et produits","2017","0.37"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Production","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Importations - Quantité","Orge et produits","2017","0"
"Bilans Alimentaires (2010-)","Venezuela (République bolivarienne du)","Variation de stock","Orge et produits","2017","0"
